    loop_time,loop_time_min,    pos_steps,      pos_rev,       pos_mm,    dis_steps,       dis_mm,      dis_rev,  spd_us/step,   spd_step/s,    spd_rev/s,     spd_mm/s,    direction,   event_code, rep_rate_kHz,    energy_nJ,    energy_uJ,   epoch_time
      276.882,        4.615,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987938.851
      277.876,        4.631,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987939.844
      278.046,        4.634,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987940.017
      279.040,        4.651,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987941.008
      279.211,        4.654,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987941.184
      280.204,        4.670,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987942.177
      280.365,        4.673,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987942.334
      281.238,        4.687,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987943.206
      281.389,        4.690,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987943.360
      282.222,        4.704,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987944.194
      282.433,        4.707,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       31.000,        0.031,1617987944.402
      283.427,        4.724,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987945.389
      283.598,        4.727,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987945.561
      284.572,        4.743,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987946.535
      284.742,        4.746,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987946.710
      285.726,        4.762,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987947.690
      285.887,        4.765,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987947.848
      286.790,        4.780,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987948.752
      286.951,        4.783,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,       28.000,        0.028,1617987948.916
      287.945,        4.799,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987949.907
      288.116,        4.802,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987950.078
      289.059,        4.818,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987951.022
      289.220,        4.820,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987951.177
      290.123,        4.835,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987952.086
      290.324,        4.839,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987952.285
      291.158,        4.853,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987953.118
      291.348,        4.856,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987953.311
      292.302,        4.872,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987954.255
      292.462,        4.874,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987954.420
      293.406,        4.890,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987955.359
      293.577,        4.893,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987955.535
      294.450,        4.907,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987956.409
      294.611,        4.910,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987956.562
      295.564,        4.926,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987957.514
      295.715,        4.929,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987957.668
      296.598,        4.943,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987958.554
      296.790,        4.947,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987958.740
      297.683,        4.961,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987959.635
      297.844,        4.964,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987959.802
      298.787,        4.980,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987960.744
      298.938,        4.982,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987960.888
      299.912,        4.999,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987961.864
      300.072,        5.001,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987962.022
      301.056,        5.018,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987963.009
      301.056,        5.018,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987963.009
      302.240,        5.037,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987964.184
      302.240,        5.037,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987964.184
      303.405,        5.057,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987965.356
      303.405,        5.057,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987965.356
      304.520,        5.075,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987966.463
      304.520,        5.075,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987966.463
      305.634,        5.094,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987967.579
      305.634,        5.094,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987967.579
      306.658,        5.111,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987968.602
      306.658,        5.111,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987968.602
      307.802,        5.130,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987969.744
      307.802,        5.130,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987969.744
      308.917,        5.149,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987970.863
      308.917,        5.149,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987970.863
      309.900,        5.165,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987971.837
      309.900,        5.165,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987971.837
      310.955,        5.183,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987972.891
      311.105,        5.185,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987973.041
      312.049,        5.201,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987973.991
      312.220,        5.204,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987974.154
      313.043,        5.217,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987974.976
      313.224,        5.220,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987975.160
      314.167,        5.236,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987976.107
      314.318,        5.239,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987976.250
      315.282,        5.255,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987977.215
      315.452,        5.258,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987977.382
      316.426,        5.274,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987978.362
      316.597,        5.277,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987978.536
      317.570,        5.293,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987979.503
      317.721,        5.295,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987979.657
      318.584,        5.310,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987980.514
      318.916,        5.315,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987980.851
      319.709,        5.328,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987981.642
      319.910,        5.332,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987981.844
      320.904,        5.348,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987982.830
      321.084,        5.351,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987983.014
      322.058,        5.368,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987983.981
      322.198,        5.370,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987984.128
      323.102,        5.385,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987985.025
      323.263,        5.388,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987985.186
      324.216,        5.404,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987986.147
      324.377,        5.406,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987986.298
      325.220,        5.420,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987987.146
      325.592,        5.427,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987987.518
      326.274,        5.438,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987988.195
      326.746,        5.446,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987988.666
      327.419,        5.457,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987989.341
      327.790,        5.463,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987989.718
      328.463,        5.474,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987990.383
      328.834,        5.481,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987990.751
      329.487,        5.491,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987991.412
      329.969,        5.499,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987991.889
      330.642,        5.511,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987992.565
      331.094,        5.518,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987993.013
      331.726,        5.529,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987993.642
      332.238,        5.537,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987994.157
      332.880,        5.548,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987994.799
      333.372,        5.556,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987995.292
      333.974,        5.566,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987995.895
      334.456,        5.574,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987996.371
      335.089,        5.585,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987997.009
      335.611,        5.594,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987997.526
      336.254,        5.604,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987998.169
      336.726,        5.612,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987998.642
      337.378,        5.623,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987999.296
      337.850,        5.631,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617987999.758
      338.502,        5.642,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988000.411
      338.984,        5.650,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988000.898
      339.536,        5.659,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988001.452
      340.068,        5.668,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988001.983
      340.600,        5.677,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988002.508
      341.243,        5.687,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988003.158
      341.775,        5.696,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988003.689
      342.378,        5.706,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988004.288
      342.849,        5.714,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988004.753
      343.462,        5.724,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988005.374
      343.934,        5.732,      10000.0,       12.000,       50.000,            0,        0.000,        0.000,     1000.000,     1000.000,        1.250,        5.000,           -1,            0,       50.000,     -178.000,       -0.178,1617988005.845
