  loop_time,  pos_steps,    pos_rev,     pos_mm,  dis_steps,     dis_mm,    dis_rev,spd_us/step, spd_step/s,  spd_rev/s,   spd_mm/s,  direction, event_code
    876.052,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    877.156,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    878.291,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    879.335,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    880.459,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    881.644,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    882.808,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    883.973,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    885.138,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    886.242,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    887.376,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    888.531,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    889.716,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    890.910,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    891.894,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    893.139,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    894.263,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    895.398,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    896.522,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    897.606,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    898.710,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    899.775,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    900.879,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    902.044,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    903.168,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    904.322,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    905.447,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    906.571,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    907.716,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    908.850,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    909.974,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    911.119,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    912.284,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    913.468,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    914.623,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    915.727,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    916.811,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    917.946,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    919.090,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    920.194,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    921.309,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    922.333,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    923.518,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    924.682,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    925.826,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    926.911,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    928.075,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    929.190,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    930.314,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    931.448,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    932.553,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    933.687,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    934.832,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    935.936,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    937.040,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    938.084,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    939.189,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    940.363,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    941.498,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    942.632,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    943.766,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    944.750,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
    945.955,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,   1000.000,   1000.000,      1.250,      5.000,         -1,          0
